fecha_hora,fecha,anio,mes,dia,hora,minuto,dia_semana,unidad,unidad_id,mes_origen,potencia_efectiva
2024-12-01 19:45:00,2024-12-01,2024,12,1,19,45,6,G2,2,Diciem,11.771665
2024-12-01 20:00:00,2024-12-01,2024,12,1,20,0,6,G2,2,Diciem,11.986403
2024-12-01 20:15:00,2024-12-01,2024,12,1,20,15,6,G2,2,Diciem,11.44432
2024-12-01 20:30:00,2024-12-01,2024,12,1,20,30,6,G2,2,Diciem,11.619025
2024-12-01 20:45:00,2024-12-01,2024,12,1,20,45,6,G2,2,Diciem,11.718428
2024-12-01 21:00:00,2024-12-01,2024,12,1,21,0,6,G2,2,Diciem,12.163885
2024-12-01 21:15:00,2024-12-01,2024,12,1,21,15,6,G2,2,Diciem,11.378095
2024-12-01 21:30:00,2024-12-01,2024,12,1,21,30,6,G2,2,Diciem,11.874493
2024-12-01 21:45:00,2024-12-01,2024,12,1,21,45,6,G2,2,Diciem,11.577423
2024-12-01 22:00:00,2024-12-01,2024,12,1,22,0,6,G2,2,Diciem,11.78596
2024-12-01 22:15:00,2024-12-01,2024,12,1,22,15,6,G2,2,Diciem,11.57454
2024-12-01 22:30:00,2024-12-01,2024,12,1,22,30,6,G2,2,Diciem,11.89918
2024-12-01 22:45:00,2024-12-01,2024,12,1,22,45,6,G2,2,Diciem,11.838672
2024-12-01 23:00:00,2024-12-01,2024,12,1,23,0,6,G2,2,Diciem,11.880435
2024-12-02 18:00:00,2024-12-02,2024,12,2,18,0,0,G2,2,Diciem,11.186478
2024-12-02 18:15:00,2024-12-02,2024,12,2,18,15,0,G2,2,Diciem,11.459357
2024-12-02 18:30:00,2024-12-02,2024,12,2,18,30,0,G2,2,Diciem,11.208547
2024-12-02 18:45:00,2024-12-02,2024,12,2,18,45,0,G2,2,Diciem,11.2567
2024-12-02 19:00:00,2024-12-02,2024,12,2,19,0,0,G2,2,Diciem,11.262797
2024-12-02 19:15:00,2024-12-02,2024,12,2,19,15,0,G2,2,Diciem,11.464453
2024-12-02 19:30:00,2024-12-02,2024,12,2,19,30,0,G2,2,Diciem,11.403282
2024-12-02 19:45:00,2024-12-02,2024,12,2,19,45,0,G2,2,Diciem,11.547762
2024-12-02 20:00:00,2024-12-02,2024,12,2,20,0,0,G2,2,Diciem,11.792262
2024-12-02 20:15:00,2024-12-02,2024,12,2,20,15,0,G2,2,Diciem,11.65227
2024-12-02 20:30:00,2024-12-02,2024,12,2,20,30,0,G2,2,Diciem,11.655703
2024-12-02 20:45:00,2024-12-02,2024,12,2,20,45,0,G2,2,Diciem,11.782972
2024-12-02 21:00:00,2024-12-02,2024,12,2,21,0,0,G2,2,Diciem,11.646752
2024-12-02 21:15:00,2024-12-02,2024,12,2,21,15,0,G2,2,Diciem,11.604355
2024-12-02 21:30:00,2024-12-02,2024,12,2,21,30,0,G2,2,Diciem,11.763858
2024-12-02 21:45:00,2024-12-02,2024,12,2,21,45,0,G2,2,Diciem,11.64849
2024-12-02 22:00:00,2024-12-02,2024,12,2,22,0,0,G2,2,Diciem,11.867155
2024-12-02 22:15:00,2024-12-02,2024,12,2,22,15,0,G2,2,Diciem,12.101275
2024-12-02 22:30:00,2024-12-02,2024,12,2,22,30,0,G2,2,Diciem,11.661513
2024-12-02 22:45:00,2024-12-02,2024,12,2,22,45,0,G2,2,Diciem,11.37077
2024-12-02 23:00:00,2024-12-02,2024,12,2,23,0,0,G2,2,Diciem,12.154668
2024-12-03 18:00:00,2024-12-03,2024,12,3,18,0,1,G2,2,Diciem,11.061155
2024-12-03 18:15:00,2024-12-03,2024,12,3,18,15,1,G2,2,Diciem,11.482415
2024-12-03 18:30:00,2024-12-03,2024,12,3,18,30,1,G2,2,Diciem,11.252445
2024-12-03 18:45:00,2024-12-03,2024,12,3,18,45,1,G2,2,Diciem,11.4003
2024-12-03 19:00:00,2024-12-03,2024,12,3,19,0,1,G2,2,Diciem,11.154805
2024-12-03 19:15:00,2024-12-03,2024,12,3,19,15,1,G2,2,Diciem,11.442935
2024-12-03 19:30:00,2024-12-03,2024,12,3,19,30,1,G2,2,Diciem,11.70649
2024-12-03 19:45:00,2024-12-03,2024,12,3,19,45,1,G2,2,Diciem,11.94733
2024-12-03 20:00:00,2024-12-03,2024,12,3,20,0,1,G2,2,Diciem,11.587212
2024-12-03 20:15:00,2024-12-03,2024,12,3,20,15,1,G2,2,Diciem,11.669095
2024-12-03 20:30:00,2024-12-03,2024,12,3,20,30,1,G2,2,Diciem,11.425807
2024-12-03 20:45:00,2024-12-03,2024,12,3,20,45,1,G2,2,Diciem,11.80372
2024-12-03 21:00:00,2024-12-03,2024,12,3,21,0,1,G2,2,Diciem,11.571608
2024-12-03 21:15:00,2024-12-03,2024,12,3,21,15,1,G2,2,Diciem,11.86891
2024-12-03 21:30:00,2024-12-03,2024,12,3,21,30,1,G2,2,Diciem,11.80959
2024-12-03 21:45:00,2024-12-03,2024,12,3,21,45,1,G2,2,Diciem,11.664357
2024-12-03 22:00:00,2024-12-03,2024,12,3,22,0,1,G2,2,Diciem,11.435263
2024-12-03 22:15:00,2024-12-03,2024,12,3,22,15,1,G2,2,Diciem,11.620165
2024-12-03 22:30:00,2024-12-03,2024,12,3,22,30,1,G2,2,Diciem,11.50912
2024-12-03 22:45:00,2024-12-03,2024,12,3,22,45,1,G2,2,Diciem,11.67201
2024-12-03 23:00:00,2024-12-03,2024,12,3,23,0,1,G2,2,Diciem,11.713185
2024-12-04 18:00:00,2024-12-04,2024,12,4,18,0,2,G2,2,Diciem,11.34472
2024-12-04 18:15:00,2024-12-04,2024,12,4,18,15,2,G2,2,Diciem,11.29754
2024-12-04 18:30:00,2024-12-04,2024,12,4,18,30,2,G2,2,Diciem,11.405675
2024-12-04 18:45:00,2024-12-04,2024,12,4,18,45,2,G2,2,Diciem,11.308557
2024-12-04 19:00:00,2024-12-04,2024,12,4,19,0,2,G2,2,Diciem,11.3105
2024-12-04 19:15:00,2024-12-04,2024,12,4,19,15,2,G2,2,Diciem,11.425375
2024-12-04 19:30:00,2024-12-04,2024,12,4,19,30,2,G2,2,Diciem,11.440183
2024-12-04 19:45:00,2024-12-04,2024,12,4,19,45,2,G2,2,Diciem,11.407003
2024-12-04 20:00:00,2024-12-04,2024,12,4,20,0,2,G2,2,Diciem,11.47884
2024-12-04 20:15:00,2024-12-04,2024,12,4,20,15,2,G2,2,Diciem,11.67334
2024-12-04 20:30:00,2024-12-04,2024,12,4,20,30,2,G2,2,Diciem,11.49348
2024-12-04 20:45:00,2024-12-04,2024,12,4,20,45,2,G2,2,Diciem,11.512892
2024-12-04 21:00:00,2024-12-04,2024,12,4,21,0,2,G2,2,Diciem,11.490755
2024-12-04 21:15:00,2024-12-04,2024,12,4,21,15,2,G2,2,Diciem,11.384823
2024-12-04 21:30:00,2024-12-04,2024,12,4,21,30,2,G2,2,Diciem,11.391478
2024-12-04 21:45:00,2024-12-04,2024,12,4,21,45,2,G2,2,Diciem,11.432975
2024-12-04 22:00:00,2024-12-04,2024,12,4,22,0,2,G2,2,Diciem,11.670117
2024-12-04 22:15:00,2024-12-04,2024,12,4,22,15,2,G2,2,Diciem,11.659997
2024-12-04 22:30:00,2024-12-04,2024,12,4,22,30,2,G2,2,Diciem,11.25931
2024-12-04 22:45:00,2024-12-04,2024,12,4,22,45,2,G2,2,Diciem,11.368353
2024-12-04 23:00:00,2024-12-04,2024,12,4,23,0,2,G2,2,Diciem,11.753927
2024-12-05 18:00:00,2024-12-05,2024,12,5,18,0,3,G2,2,Diciem,11.129558
2024-12-05 18:15:00,2024-12-05,2024,12,5,18,15,3,G2,2,Diciem,11.61562
2024-12-05 18:30:00,2024-12-05,2024,12,5,18,30,3,G2,2,Diciem,11.413628
2024-12-05 18:45:00,2024-12-05,2024,12,5,18,45,3,G2,2,Diciem,11.179913
2024-12-05 19:00:00,2024-12-05,2024,12,5,19,0,3,G2,2,Diciem,11.484045
2024-12-05 19:15:00,2024-12-05,2024,12,5,19,15,3,G2,2,Diciem,11.254608
2024-12-05 19:30:00,2024-12-05,2024,12,5,19,30,3,G2,2,Diciem,11.239268
2024-12-05 19:45:00,2024-12-05,2024,12,5,19,45,3,G2,2,Diciem,11.397045
2024-12-05 20:00:00,2024-12-05,2024,12,5,20,0,3,G2,2,Diciem,11.347603
2024-12-05 20:15:00,2024-12-05,2024,12,5,20,15,3,G2,2,Diciem,11.220638
2024-12-05 20:30:00,2024-12-05,2024,12,5,20,30,3,G2,2,Diciem,11.382205
2024-12-05 20:45:00,2024-12-05,2024,12,5,20,45,3,G2,2,Diciem,11.29529
2024-12-05 21:00:00,2024-12-05,2024,12,5,21,0,3,G2,2,Diciem,11.371285
2024-12-05 21:15:00,2024-12-05,2024,12,5,21,15,3,G2,2,Diciem,11.288018
2024-12-05 21:30:00,2024-12-05,2024,12,5,21,30,3,G2,2,Diciem,11.24426
2024-12-05 21:45:00,2024-12-05,2024,12,5,21,45,3,G2,2,Diciem,11.24965
2024-12-05 22:00:00,2024-12-05,2024,12,5,22,0,3,G2,2,Diciem,11.287802
2024-12-05 22:15:00,2024-12-05,2024,12,5,22,15,3,G2,2,Diciem,11.385022
2024-12-05 22:30:00,2024-12-05,2024,12,5,22,30,3,G2,2,Diciem,11.100243
2024-12-05 22:45:00,2024-12-05,2024,12,5,22,45,3,G2,2,Diciem,11.30358
2024-12-05 23:00:00,2024-12-05,2024,12,5,23,0,3,G2,2,Diciem,11.30401
2024-12-06 18:00:00,2024-12-06,2024,12,6,18,0,4,G2,2,Diciem,11.150955
2024-12-06 18:15:00,2024-12-06,2024,12,6,18,15,4,G2,2,Diciem,11.643553
2024-12-06 18:30:00,2024-12-06,2024,12,6,18,30,4,G2,2,Diciem,11.252128
2024-12-06 18:45:00,2024-12-06,2024,12,6,18,45,4,G2,2,Diciem,11.413625
2024-12-06 19:00:00,2024-12-06,2024,12,6,19,0,4,G2,2,Diciem,11.208053
2024-12-06 19:15:00,2024-12-06,2024,12,6,19,15,4,G2,2,Diciem,11.443642
2024-12-06 19:30:00,2024-12-06,2024,12,6,19,30,4,G2,2,Diciem,11.21579
2024-12-06 19:45:00,2024-12-06,2024,12,6,19,45,4,G2,2,Diciem,11.369618
2024-12-06 20:00:00,2024-12-06,2024,12,6,20,0,4,G2,2,Diciem,11.240008
2024-12-06 20:15:00,2024-12-06,2024,12,6,20,15,4,G2,2,Diciem,11.36808
2024-12-06 20:30:00,2024-12-06,2024,12,6,20,30,4,G2,2,Diciem,11.22037
2024-12-06 20:45:00,2024-12-06,2024,12,6,20,45,4,G2,2,Diciem,11.226987
2024-12-06 21:00:00,2024-12-06,2024,12,6,21,0,4,G2,2,Diciem,11.318547
2024-12-06 21:15:00,2024-12-06,2024,12,6,21,15,4,G2,2,Diciem,11.352322
2024-12-06 21:30:00,2024-12-06,2024,12,6,21,30,4,G2,2,Diciem,11.084658
2024-12-06 21:45:00,2024-12-06,2024,12,6,21,45,4,G2,2,Diciem,11.51901
2024-12-06 22:00:00,2024-12-06,2024,12,6,22,0,4,G2,2,Diciem,11.136157
2024-12-06 22:15:00,2024-12-06,2024,12,6,22,15,4,G2,2,Diciem,11.429955
2024-12-06 22:30:00,2024-12-06,2024,12,6,22,30,4,G2,2,Diciem,11.216907
2024-12-06 22:45:00,2024-12-06,2024,12,6,22,45,4,G2,2,Diciem,11.318262
2024-12-06 23:00:00,2024-12-06,2024,12,6,23,0,4,G2,2,Diciem,11.396175
2024-12-07 18:00:00,2024-12-07,2024,12,7,18,0,5,G2,2,Diciem,11.306142
2024-12-07 18:15:00,2024-12-07,2024,12,7,18,15,5,G2,2,Diciem,11.231547
2024-12-07 18:30:00,2024-12-07,2024,12,7,18,30,5,G2,2,Diciem,11.379365
2024-12-07 18:45:00,2024-12-07,2024,12,7,18,45,5,G2,2,Diciem,11.201992
2024-12-07 19:00:00,2024-12-07,2024,12,7,19,0,5,G2,2,Diciem,11.515887
2024-12-07 19:15:00,2024-12-07,2024,12,7,19,15,5,G2,2,Diciem,11.43204
2024-12-07 19:30:00,2024-12-07,2024,12,7,19,30,5,G2,2,Diciem,11.236282
2024-12-07 19:45:00,2024-12-07,2024,12,7,19,45,5,G2,2,Diciem,11.278885
2024-12-07 20:00:00,2024-12-07,2024,12,7,20,0,5,G2,2,Diciem,11.35716
2024-12-07 20:15:00,2024-12-07,2024,12,7,20,15,5,G2,2,Diciem,11.30744
2024-12-07 20:30:00,2024-12-07,2024,12,7,20,30,5,G2,2,Diciem,11.176732
2024-12-07 20:45:00,2024-12-07,2024,12,7,20,45,5,G2,2,Diciem,11.401065
2024-12-07 21:00:00,2024-12-07,2024,12,7,21,0,5,G2,2,Diciem,11.290645
2024-12-07 21:15:00,2024-12-07,2024,12,7,21,15,5,G2,2,Diciem,11.321468
2024-12-07 21:30:00,2024-12-07,2024,12,7,21,30,5,G2,2,Diciem,11.238387
2024-12-07 21:45:00,2024-12-07,2024,12,7,21,45,5,G2,2,Diciem,11.396517
2024-12-07 22:00:00,2024-12-07,2024,12,7,22,0,5,G2,2,Diciem,11.121158
2024-12-07 22:15:00,2024-12-07,2024,12,7,22,15,5,G2,2,Diciem,11.41183
2024-12-07 22:30:00,2024-12-07,2024,12,7,22,30,5,G2,2,Diciem,11.230887
2024-12-07 22:45:00,2024-12-07,2024,12,7,22,45,5,G2,2,Diciem,11.17558
2024-12-07 23:00:00,2024-12-07,2024,12,7,23,0,5,G2,2,Diciem,11.448412
2024-12-08 18:00:00,2024-12-08,2024,12,8,18,0,6,G2,2,Diciem,11.39516
2024-12-08 18:15:00,2024-12-08,2024,12,8,18,15,6,G2,2,Diciem,11.218507
2024-12-08 18:30:00,2024-12-08,2024,12,8,18,30,6,G2,2,Diciem,11.28363
2024-12-08 18:45:00,2024-12-08,2024,12,8,18,45,6,G2,2,Diciem,11.186972
2024-12-08 19:00:00,2024-12-08,2024,12,8,19,0,6,G2,2,Diciem,11.55703
2024-12-08 19:15:00,2024-12-08,2024,12,8,19,15,6,G2,2,Diciem,11.083293
2024-12-08 19:30:00,2024-12-08,2024,12,8,19,30,6,G2,2,Diciem,11.423562
2024-12-08 19:45:00,2024-12-08,2024,12,8,19,45,6,G2,2,Diciem,11.135995
2024-12-08 20:00:00,2024-12-08,2024,12,8,20,0,6,G2,2,Diciem,11.238228
2024-12-08 20:15:00,2024-12-08,2024,12,8,20,15,6,G2,2,Diciem,11.457705
2024-12-08 20:30:00,2024-12-08,2024,12,8,20,30,6,G2,2,Diciem,11.113835
2024-12-08 20:45:00,2024-12-08,2024,12,8,20,45,6,G2,2,Diciem,11.402238
2024-12-08 21:00:00,2024-12-08,2024,12,8,21,0,6,G2,2,Diciem,11.28358
2024-12-08 21:15:00,2024-12-08,2024,12,8,21,15,6,G2,2,Diciem,11.225658
2024-12-08 21:30:00,2024-12-08,2024,12,8,21,30,6,G2,2,Diciem,11.40772
2024-12-08 21:45:00,2024-12-08,2024,12,8,21,45,6,G2,2,Diciem,11.28474
2024-12-08 22:00:00,2024-12-08,2024,12,8,22,0,6,G2,2,Diciem,11.288052
2024-12-08 22:15:00,2024-12-08,2024,12,8,22,15,6,G2,2,Diciem,11.22095
2024-12-08 22:30:00,2024-12-08,2024,12,8,22,30,6,G2,2,Diciem,11.35338
2024-12-08 22:45:00,2024-12-08,2024,12,8,22,45,6,G2,2,Diciem,11.308125
2024-12-08 23:00:00,2024-12-08,2024,12,8,23,0,6,G2,2,Diciem,11.356523
2024-12-09 18:00:00,2024-12-09,2024,12,9,18,0,0,G2,2,Diciem,11.401865
2024-12-09 18:15:00,2024-12-09,2024,12,9,18,15,0,G2,2,Diciem,11.519275
2024-12-09 18:30:00,2024-12-09,2024,12,9,18,30,0,G2,2,Diciem,11.314597
2024-12-09 18:45:00,2024-12-09,2024,12,9,18,45,0,G2,2,Diciem,11.116532
2024-12-09 19:00:00,2024-12-09,2024,12,9,19,0,0,G2,2,Diciem,11.26255
2024-12-09 19:15:00,2024-12-09,2024,12,9,19,15,0,G2,2,Diciem,11.383225
2024-12-09 19:30:00,2024-12-09,2024,12,9,19,30,0,G2,2,Diciem,11.098205
2024-12-09 19:45:00,2024-12-09,2024,12,9,19,45,0,G2,2,Diciem,11.328883
2024-12-09 20:00:00,2024-12-09,2024,12,9,20,0,0,G2,2,Diciem,11.337222
2024-12-09 20:15:00,2024-12-09,2024,12,9,20,15,0,G2,2,Diciem,11.283273
2024-12-09 20:30:00,2024-12-09,2024,12,9,20,30,0,G2,2,Diciem,11.149055
2024-12-09 20:45:00,2024-12-09,2024,12,9,20,45,0,G2,2,Diciem,10.849335
2024-12-09 21:00:00,2024-12-09,2024,12,9,21,0,0,G2,2,Diciem,11.30246
2024-12-09 21:15:00,2024-12-09,2024,12,9,21,15,0,G2,2,Diciem,11.26304
2024-12-09 21:30:00,2024-12-09,2024,12,9,21,30,0,G2,2,Diciem,11.29147
2024-12-09 21:45:00,2024-12-09,2024,12,9,21,45,0,G2,2,Diciem,11.247227
2024-12-09 22:00:00,2024-12-09,2024,12,9,22,0,0,G2,2,Diciem,11.47946
2024-12-09 22:15:00,2024-12-09,2024,12,9,22,15,0,G2,2,Diciem,11.207812
2024-12-09 22:30:00,2024-12-09,2024,12,9,22,30,0,G2,2,Diciem,11.289765
2024-12-09 22:45:00,2024-12-09,2024,12,9,22,45,0,G2,2,Diciem,11.20288
2024-12-09 23:00:00,2024-12-09,2024,12,9,23,0,0,G2,2,Diciem,11.300887
2024-12-10 18:00:00,2024-12-10,2024,12,10,18,0,1,G2,2,Diciem,11.092733
2024-12-10 18:15:00,2024-12-10,2024,12,10,18,15,1,G2,2,Diciem,11.494355
2024-12-10 18:30:00,2024-12-10,2024,12,10,18,30,1,G2,2,Diciem,11.123568
2024-12-10 18:45:00,2024-12-10,2024,12,10,18,45,1,G2,2,Diciem,11.379635
2024-12-10 19:00:00,2024-12-10,2024,12,10,19,0,1,G2,2,Diciem,11.198013
2024-12-10 19:15:00,2024-12-10,2024,12,10,19,15,1,G2,2,Diciem,11.192205
2024-12-10 19:30:00,2024-12-10,2024,12,10,19,30,1,G2,2,Diciem,11.370508
2024-12-10 19:45:00,2024-12-10,2024,12,10,19,45,1,G2,2,Diciem,11.13429
2024-12-10 20:00:00,2024-12-10,2024,12,10,20,0,1,G2,2,Diciem,11.389838
2024-12-10 20:15:00,2024-12-10,2024,12,10,20,15,1,G2,2,Diciem,11.120835
2024-12-10 20:30:00,2024-12-10,2024,12,10,20,30,1,G2,2,Diciem,11.35973
2024-12-10 20:45:00,2024-12-10,2024,12,10,20,45,1,G2,2,Diciem,11.298317
2024-12-10 21:00:00,2024-12-10,2024,12,10,21,0,1,G2,2,Diciem,11.294882
2024-12-10 21:15:00,2024-12-10,2024,12,10,21,15,1,G2,2,Diciem,11.350257
2024-12-10 21:30:00,2024-12-10,2024,12,10,21,30,1,G2,2,Diciem,11.265875
2024-12-10 21:45:00,2024-12-10,2024,12,10,21,45,1,G2,2,Diciem,11.305705
2024-12-10 22:00:00,2024-12-10,2024,12,10,22,0,1,G2,2,Diciem,11.341735
2024-12-10 22:15:00,2024-12-10,2024,12,10,22,15,1,G2,2,Diciem,11.330185
2024-12-10 22:30:00,2024-12-10,2024,12,10,22,30,1,G2,2,Diciem,11.19265
2024-12-10 22:45:00,2024-12-10,2024,12,10,22,45,1,G2,2,Diciem,11.355958
2024-12-10 23:00:00,2024-12-10,2024,12,10,23,0,1,G2,2,Diciem,11.271515
2024-12-11 18:00:00,2024-12-11,2024,12,11,18,0,2,G2,2,Diciem,11.273397
2024-12-11 18:15:00,2024-12-11,2024,12,11,18,15,2,G2,2,Diciem,11.33272
2024-12-11 18:30:00,2024-12-11,2024,12,11,18,30,2,G2,2,Diciem,11.273452
2024-12-11 18:45:00,2024-12-11,2024,12,11,18,45,2,G2,2,Diciem,11.052222
2024-12-11 19:00:00,2024-12-11,2024,12,11,19,0,2,G2,2,Diciem,11.099525
2024-12-11 19:15:00,2024-12-11,2024,12,11,19,15,2,G2,2,Diciem,11.21608
2024-12-11 19:30:00,2024-12-11,2024,12,11,19,30,2,G2,2,Diciem,11.265085
2024-12-11 19:45:00,2024-12-11,2024,12,11,19,45,2,G2,2,Diciem,11.27825
2024-12-11 20:00:00,2024-12-11,2024,12,11,20,0,2,G2,2,Diciem,11.300152
2024-12-11 20:15:00,2024-12-11,2024,12,11,20,15,2,G2,2,Diciem,11.31453
2024-12-11 20:30:00,2024-12-11,2024,12,11,20,30,2,G2,2,Diciem,11.271178
2024-12-11 20:45:00,2024-12-11,2024,12,11,20,45,2,G2,2,Diciem,11.400105
2024-12-11 21:00:00,2024-12-11,2024,12,11,21,0,2,G2,2,Diciem,11.231465
2024-12-11 21:15:00,2024-12-11,2024,12,11,21,15,2,G2,2,Diciem,11.443725
2024-12-11 21:30:00,2024-12-11,2024,12,11,21,30,2,G2,2,Diciem,11.297363
2024-12-11 21:45:00,2024-12-11,2024,12,11,21,45,2,G2,2,Diciem,11.23103
2024-12-11 22:00:00,2024-12-11,2024,12,11,22,0,2,G2,2,Diciem,11.24366
2024-12-11 22:15:00,2024-12-11,2024,12,11,22,15,2,G2,2,Diciem,11.44299
2024-12-11 22:30:00,2024-12-11,2024,12,11,22,30,2,G2,2,Diciem,11.19159
2024-12-11 22:45:00,2024-12-11,2024,12,11,22,45,2,G2,2,Diciem,11.469772
2024-12-11 23:00:00,2024-12-11,2024,12,11,23,0,2,G2,2,Diciem,11.174202
2024-12-12 18:00:00,2024-12-12,2024,12,12,18,0,3,G2,2,Diciem,11.250303
2024-12-12 18:15:00,2024-12-12,2024,12,12,18,15,3,G2,2,Diciem,11.27382
2024-12-12 18:30:00,2024-12-12,2024,12,12,18,30,3,G2,2,Diciem,11.319335
2024-12-12 18:45:00,2024-12-12,2024,12,12,18,45,3,G2,2,Diciem,10.955735
2024-12-12 19:00:00,2024-12-12,2024,12,12,19,0,3,G2,2,Diciem,11.159612
2024-12-12 19:15:00,2024-12-12,2024,12,12,19,15,3,G2,2,Diciem,11.54422
2024-12-12 19:30:00,2024-12-12,2024,12,12,19,30,3,G2,2,Diciem,11.52158
2024-12-12 19:45:00,2024-12-12,2024,12,12,19,45,3,G2,2,Diciem,11.40027
2024-12-12 20:00:00,2024-12-12,2024,12,12,20,0,3,G2,2,Diciem,11.307705
2024-12-12 20:15:00,2024-12-12,2024,12,12,20,15,3,G2,2,Diciem,11.149183
2024-12-12 20:30:00,2024-12-12,2024,12,12,20,30,3,G2,2,Diciem,11.201438
2024-12-12 20:45:00,2024-12-12,2024,12,12,20,45,3,G2,2,Diciem,11.34839
2024-12-12 21:00:00,2024-12-12,2024,12,12,21,0,3,G2,2,Diciem,11.201617
2024-12-12 21:15:00,2024-12-12,2024,12,12,21,15,3,G2,2,Diciem,11.404822
2024-12-12 21:30:00,2024-12-12,2024,12,12,21,30,3,G2,2,Diciem,11.646715
2024-12-12 21:45:00,2024-12-12,2024,12,12,21,45,3,G2,2,Diciem,11.620625
2024-12-12 22:00:00,2024-12-12,2024,12,12,22,0,3,G2,2,Diciem,11.634338
2024-12-12 22:15:00,2024-12-12,2024,12,12,22,15,3,G2,2,Diciem,11.534545
2024-12-12 22:30:00,2024-12-12,2024,12,12,22,30,3,G2,2,Diciem,11.320585
2024-12-12 22:45:00,2024-12-12,2024,12,12,22,45,3,G2,2,Diciem,11.32836
2024-12-12 23:00:00,2024-12-12,2024,12,12,23,0,3,G2,2,Diciem,11.15738
2024-12-13 18:00:00,2024-12-13,2024,12,13,18,0,4,G2,2,Diciem,11.305235
2024-12-13 18:15:00,2024-12-13,2024,12,13,18,15,4,G2,2,Diciem,11.444975
2024-12-13 18:30:00,2024-12-13,2024,12,13,18,30,4,G2,2,Diciem,10.95816
2024-12-13 18:45:00,2024-12-13,2024,12,13,18,45,4,G2,2,Diciem,11.503027
2024-12-13 19:00:00,2024-12-13,2024,12,13,19,0,4,G2,2,Diciem,11.150932
2024-12-13 19:15:00,2024-12-13,2024,12,13,19,15,4,G2,2,Diciem,11.1948
2024-12-13 19:30:00,2024-12-13,2024,12,13,19,30,4,G2,2,Diciem,11.14466
2024-12-13 19:45:00,2024-12-13,2024,12,13,19,45,4,G2,2,Diciem,11.342742
2024-12-13 20:00:00,2024-12-13,2024,12,13,20,0,4,G2,2,Diciem,11.244455
2024-12-13 20:15:00,2024-12-13,2024,12,13,20,15,4,G2,2,Diciem,11.227467
2024-12-13 20:30:00,2024-12-13,2024,12,13,20,30,4,G2,2,Diciem,11.406393
2024-12-13 20:45:00,2024-12-13,2024,12,13,20,45,4,G2,2,Diciem,11.419083
2024-12-13 21:00:00,2024-12-13,2024,12,13,21,0,4,G2,2,Diciem,11.42167
2024-12-13 21:15:00,2024-12-13,2024,12,13,21,15,4,G2,2,Diciem,11.411395
2024-12-13 21:30:00,2024-12-13,2024,12,13,21,30,4,G2,2,Diciem,11.371565
2024-12-13 21:45:00,2024-12-13,2024,12,13,21,45,4,G2,2,Diciem,11.388478
2024-12-13 22:00:00,2024-12-13,2024,12,13,22,0,4,G2,2,Diciem,11.343953
2024-12-13 22:15:00,2024-12-13,2024,12,13,22,15,4,G2,2,Diciem,11.194453
2024-12-13 22:30:00,2024-12-13,2024,12,13,22,30,4,G2,2,Diciem,11.33987
2024-12-13 22:45:00,2024-12-13,2024,12,13,22,45,4,G2,2,Diciem,11.096232
2024-12-13 23:00:00,2024-12-13,2024,12,13,23,0,4,G2,2,Diciem,11.347972
2024-12-14 18:00:00,2024-12-14,2024,12,14,18,0,5,G2,2,Diciem,11.257115
2024-12-14 18:15:00,2024-12-14,2024,12,14,18,15,5,G2,2,Diciem,11.10557
2024-12-14 18:30:00,2024-12-14,2024,12,14,18,30,5,G2,2,Diciem,11.253763
2024-12-14 18:45:00,2024-12-14,2024,12,14,18,45,5,G2,2,Diciem,11.306653
2024-12-14 19:00:00,2024-12-14,2024,12,14,19,0,5,G2,2,Diciem,11.07725
2024-12-14 19:15:00,2024-12-14,2024,12,14,19,15,5,G2,2,Diciem,11.347067
2024-12-14 19:30:00,2024-12-14,2024,12,14,19,30,5,G2,2,Diciem,11.313398
2024-12-14 19:45:00,2024-12-14,2024,12,14,19,45,5,G2,2,Diciem,11.248225
2024-12-14 20:00:00,2024-12-14,2024,12,14,20,0,5,G2,2,Diciem,10.85808
2024-12-14 20:15:00,2024-12-14,2024,12,14,20,15,5,G2,2,Diciem,11.253127
2024-12-14 20:30:00,2024-12-14,2024,12,14,20,30,5,G2,2,Diciem,11.190228
2024-12-14 20:45:00,2024-12-14,2024,12,14,20,45,5,G2,2,Diciem,10.958172
2024-12-14 21:00:00,2024-12-14,2024,12,14,21,0,5,G2,2,Diciem,11.090872
2024-12-14 21:15:00,2024-12-14,2024,12,14,21,15,5,G2,2,Diciem,11.289573
2024-12-14 21:30:00,2024-12-14,2024,12,14,21,30,5,G2,2,Diciem,11.299772
2024-12-14 21:45:00,2024-12-14,2024,12,14,21,45,5,G2,2,Diciem,11.15323
2024-12-14 22:00:00,2024-12-14,2024,12,14,22,0,5,G2,2,Diciem,11.267012
2024-12-14 22:15:00,2024-12-14,2024,12,14,22,15,5,G2,2,Diciem,11.441902
2024-12-14 22:30:00,2024-12-14,2024,12,14,22,30,5,G2,2,Diciem,11.179802
2024-12-14 22:45:00,2024-12-14,2024,12,14,22,45,5,G2,2,Diciem,11.3657
2024-12-14 23:00:00,2024-12-14,2024,12,14,23,0,5,G2,2,Diciem,11.214372
2024-12-15 18:15:00,2024-12-15,2024,12,15,18,15,6,G2,2,Diciem,3.913933
2024-12-15 18:30:00,2024-12-15,2024,12,15,18,30,6,G2,2,Diciem,11.840267
2024-12-15 18:45:00,2024-12-15,2024,12,15,18,45,6,G2,2,Diciem,12.43096
